geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lng,geolocation_lat,
51170,"recife","PE",-34.91312731057763,-8.089547280598994,
50940,"recife","PE",-34.96738901165866,-8.080033210348066,
33826,"ribeirao das neves","MG",-44.15634786173659,-19.752517296441248,
27155,"barra do pirai","RJ",-43.92803738686913,-22.501725042955496,
58706,"patos","PB",-37.26534918013612,-7.016941637753887,
57075,"maceio","AL",-35.792404999999974,-9.551785537999933,
55555,"xexeu","PE",-35.630014111257566,-8.809673922832657,
49120,"itaporanga d'ajuda","SE",-37.34698399999996,-11.075789999999945,
41181,"salvador","BA",-38.439023613467015,-12.95461731655418,
40711,"salvador","BA",-38.47964591350393,-12.882767997434883,
36290,"capela nova","MG",-43.62623188512368,-20.931055089533782,
35388,"santo antônio do grama","MG",-42.61329749323582,-20.31304539601234,
35302,"caratinga","MG",-42.127594300261094,-19.780210185435344,
35243,"barra do cuiete","MG",-41.53247207257771,-19.068910594296113,
31330,"belo horizonte","MG",-43.992877499999985,-19.876527000000003,
29023,"vitoria","ES",-40.34641310352586,-20.297174144324543,
27600,"valenca","RJ",-43.70521167571389,-22.25378176777439,
45730,"itaju do colonia","BA",-39.57796571843938,-15.171876954705066,
38640,"riachinho","MG",-45.999190867571905,-16.228319170364664,
38030,"uberaba","MG",-47.93940670552254,-19.768882620318532,
32553,"betim","MG",-44.17558669386577,-19.96971402637195,
30512,"belo horizonte","MG",-43.995533641875014,-19.95310037433486,
28095,"campos dos goytacazes","RJ",-41.35544543061801,-21.74107222499438,
63540,"várzea alegre","CE",-39.294823449969456,-6.789555321511627,
48668,"barra do tarrachil","BA",-38.525978987269255,-13.009101177805219,
36855,"eugenopolis","MG",-42.18334330463433,-21.097008891240282,
35478,"crucilandia","MG",-44.33669789682945,-20.393266843837896,
28490,"monte alegre","RJ",-35.33186943922633,-6.071629033283947,
65910,"imperatriz","MA",-47.49232835070338,-5.489882375470279,
65315,"brejo de areia","MA",-45.58715125529508,-4.330462368659083,
54150,"jaboatao dos guararapes","PE",-34.998870879952335,-8.098209244314878,
45430,"taperoá","BA",-39.09952544907079,-13.534312759255608,
45204,"jequie","BA",-40.064935382669894,-13.868994482349649,
40387,"salvador","BA",-38.480920864688315,-12.94155056429162,
38602,"paracatu","MG",-46.88239989219344,-17.225620668849547,
37950,"sao sebastiao do paraiso","MG",-46.984166205339406,-20.904817219918048,
35161,"ipatinga","MG",-42.56735999999995,-19.440182637999953,
31730,"belo horizonte","MG",-43.94585058756993,-19.830720028305176,
30290,"belo horizonte","MG",-43.88826375000001,-19.918395000000004,
29700,"colatina","ES",-40.62186318977608,-19.533054300216715,
45365,"lajedo do tabocal","BA",-40.221533641017224,-13.476279633704442,
39335,"japonvar","MG",-44.2768257548732,-16.000075497112174,
31870,"belo horizonte","MG",-43.8997971111939,-19.83538542611909,
31650,"belo horizonte","MG",-43.96989732025353,-19.788379270352458,
31015,"belo horizonte","MG",-43.92975528781236,-19.909962838738583,
65094,"sao luis","MA",-44.31027913642785,-2.5056912299699836,
64809,"floriano","PI",-43.04354968008982,-6.772629980988072,
58220,"bananeiras","PB",-35.63217714764472,-6.755665337401157,
49830,"gararu","SE",-37.083407981783104,-9.971380532879076,
40484,"salvador","BA",-38.47451925950719,-12.913655175688145,
36245,"sao joao da serra","MG",-46.45504706724169,-23.405413279153656,
35543,"sao francisco de paula","MG",-44.98909779876422,-20.70806450732575,
62270,"hidrolandia","CE",-40.40535318974237,-4.404023262711394,
60330,"fortaleza","CE",-38.57497038456628,-3.706429850642502,
60191,"fortaleza","CE",-38.4554187053215,-3.7521218079804894,
41336,"salvador","BA",-38.43447199999997,-12.935756999999946,
37640,"extrema","MG",-46.31919264640668,-22.855413498549535,
65920,"sao pedro da agua branca","MA",-48.431954164018514,-5.08342595028335,
58045,"joao pessoa","PB",-34.82549405556801,-7.1278966584219114,
57031,"maceio","AL",-35.72035688726865,-9.65267270690807,
44190,"santo estevao","BA",-39.25104293454616,-12.43686155242033,
39317,"pintopolis","MG",-45.146777600996636,-16.052363525824134,
38303,"ituiutaba","MG",-49.440766170233516,-18.986112039420824,
84070,"ponta grossa","PR",-50.189343694702494,-25.078570375526525,
95560,"torres","RS",-49.733159686122214,-29.338064185884576,
79460,"corguinho","MS",-55.20744169144238,-19.7413510811045,
79301,"corumbá","MS",-57.64856735047645,-19.005502755068484,
89145,"jose boiteux","SC",-49.63031169600155,-26.958430883170905,
77700,"guarai","TO",-48.511790585946144,-8.836958020486827,
70770,"brasilia","DF",-47.90100370688685,-15.740399594398133,
68747,"apeu","PA",-47.978117999999995,-1.295252999999994,
68488,"breu branco","PA",-49.56593099242176,-3.7751906071788195,
99140,"ernestina","RS",-52.55153999999993,-28.50169999999997,
94425,"viamao","RS",-51.016016891301334,-30.07827148636451,
89740,"arabuta","SC",-52.14415894871259,-27.159038245031404,
87155,"doutor camargo","PR",-52.21419568398493,-23.558671405820345,
76630,"itaberai","GO",-49.80180395280247,-16.015076740171665,
75713,"catalão","GO",-47.961458499999935,-18.172196834999966,
68512,"maraba","PA",-49.0994231824418,-5.348395190404365,
88343,"camboriú","SC",-48.63602235028265,-27.046368293146305,
87630,"atalaia","PR",-52.054918480918275,-23.153607190227625,
87110,"sarandi","PR",-51.873757159519585,-23.44161629807231,
85912,"toledo","PR",-53.7385905,-24.76507499999999,
83330,"pinhais","PR",-49.159041452420645,-25.4316782514571,
77735,"brasilândia do tocantins","TO",-48.48586087343971,-8.39303096004146,
76680,"itapuranga","GO",-49.945044499999966,-15.557600999999945,
68702,"capanema","PA",-47.192446531693406,-1.2010513128800664,
97195,"silveira martins","RS",-53.58755382382792,-29.642681795640378,
94090,"gravatai","RS",-51.05943816694557,-29.9317990335853,
74020,"goiania","GO",-49.25264875494914,-16.675632464109203,
69058,"manaus","AM",-60.02126027245997,-3.0465838481006093,
89667,"piratuba","SC",-51.77686780712793,-27.419693039148026,
89694,"faxinal dos guedes","SC",-52.25973772766343,-26.8527081390425,
87175,"itambé","PR",-51.98422063927724,-23.66292013904162,
77368,"sao salvador do tocantins","TO",-48.24174825,-12.748203000000004,
69035,"manaus","AM",-60.06444746954021,-3.1089393012095314,
74930,"aparecida de goiania","GO",-49.344119479408704,-16.76668457040323,
70390,"brasília","DF",-47.90358447937002,-15.802939944588518,
86670,"itaguajé","PR",-51.97055077869908,-22.614746423025654,
83021,"sao jose dos pinhais","PR",-49.26068310977657,-25.602370917859968,
79620,"tres lagoas","MS",-51.7038208741793,-20.798159437666694,
5749,"sao paulo","SP",-46.74693895989381,-23.61834299639332,
4150,"sao paulo","SP",-46.62234550069249,-23.61888249347913,
3006,"sao paulo","SP",-46.623897989324185,-23.542827024150245,
13960,"socorro","SP",-46.52887751743646,-22.601157209306717,
13508,"rio claro","SP",-47.57096343796528,-22.411489567314835,
12608,"lorena","SP",-45.12983774406577,-22.746188122981337,
5894,"sao paulo","SP",-46.787411725868246,-23.651715093143586,
5421,"sao paulo","SP",-46.69079870982171,-23.56664824340702,
4183,"sao paulo","SP",-46.59722557673068,-23.64410901239081,
3145,"sao paulo","SP",-46.57147700805007,-23.592114649460424,
12906,"braganca paulista","SP",-46.55059174555271,-22.919577077696747,
11500,"cubatao","SP",-46.41436611818225,-23.876421103775506,
7177,"guarulhos","SP",-46.39719066677131,-23.422186525971053,
6504,"santana de parnaiba","SP",-46.943168768055926,-23.439587088260513,
5461,"sao paulo","SP",-46.715482607420995,-23.54804117736159,
5176,"sao paulo","SP",-46.74766593228113,-23.46831667415893,
3275,"são paulo","SP",-46.55140155981302,-23.579337415488478,
9131,"santo andre","SP",-46.49447598386236,-23.691894390331107,
5350,"sao paulo","SP",-46.737597483351564,-23.55560168137229,
3640,"são paulo","SP",-46.54299782292687,-23.531680729384323,
13843,"mogi-guacu","SP",-46.94103720784527,-22.392958462378186,
12286,"cacapava","SP",-45.718839906053425,-23.109832110739237,
11707,"praia grande","SP",-46.533994433666095,-24.05343429225576,
3884,"sao paulo","SP",-46.480663477378954,-23.512530939494482,
22631,"rio de janeiro","RJ",-43.35139391909516,-23.00230853318127,
21922,"rio de janeiro","RJ",-43.67153710337462,-22.91952822563092,
21515,"rio de janeiro","RJ",-43.35899243326035,-22.823832549234268,
22231,"rio de janeiro","RJ",-43.181936251160536,-22.943045198372896,
21670,"rio de janeiro","RJ",-43.381184993334905,-22.85334950181767,
19700,"paraguaçu paulista","SP",-50.58238750280191,-22.438284424185298,
22720,"rio de janeiro","RJ",-43.38893982234018,-22.917397411668034,
21750,"rio de janeiro","RJ",-43.416566507357594,-22.882445036355257,
19750,"lutecia","SP",-50.394885313940264,-22.339088999969107,
18708,"avare","SP",-48.910814583067946,-23.07979269701192,
24360,"niteroi","RJ",-43.099550507433946,-22.913088301402034,
19180,"alfredo marcondes","SP",-51.41324018308679,-21.953903261987175,
17440,"ubirajara","SP",-49.65794519849016,-22.530282800838453,
17300,"dois corregos","SP",-48.382294488306535,-22.37808518834912,
22793,"rio de janeiro","RJ",-43.406004887039074,-22.99474116847478,
21071,"rio de janeiro","RJ",-43.277707766980335,-22.850941346124824,
17150,"paulistania","SP",-49.401698939865504,-22.57756618950513,
18145,"sao roque","SP",-47.155898833565416,-23.62848323951081,
16905,"andradina","SP",-51.367473,-20.884900499999993,
23028,"rio de janeiro","RJ",-43.66817758116464,-22.97948140380306,
18117,"votorantim","SP",-47.471537054597704,-23.578245104510454,
16370,"promissao","SP",-49.85114621150084,-21.548863687287557,
21840,"rio de janeiro","RJ",-43.47058427185641,-22.871543563419692,
21512,"rio de janeiro","RJ",-43.36246969626462,-22.83872219489624,
16075,"aracatuba","SP",-50.455092169167266,-21.187454709965944,
15811,"catanduva","SP",-49.001242295314185,-21.175483787408332,
18770,"aguas de santa barbara","SP",-49.23824169701524,-22.89406968374156,
15046,"sao jose do rio preto","SP",-49.38399163738907,-20.748465847338565,
65465,"cantanhede","MA",-44.377927513544016,-3.634128682028043,
62882,"horizonte","CE",-38.48717173191771,-4.101721349868574,
59066,"natal","RN",-35.22328098661577,-5.84899815211944,
45690,"una","BA",-39.068993271535135,-15.298111532443587,
39207,"andrequice","MG",-45.06661999999994,-18.25622999999996,
41385,"salvador","BA",-38.432784535412694,-12.91479226323145,
37706,"pocos de caldas","MG",-46.56363686725063,-21.84846247843692,
63610,"mombaca","CE",-39.62695771472346,-5.746925521786705,
62680,"paracuru","CE",-39.022229465663386,-3.426515383300802,
45955,"vereda","BA",-40.085739861096684,-17.225652347572613,
45280,"iguai","BA",-40.09242784026656,-14.756999320297092,
39741,"correntinho","MG",-42.776434166920076,-18.682898312730508,
57302,"arapiraca","AL",-36.634287706782644,-9.775382879140318,
45720,"firmino alves","BA",-39.91528289666144,-14.877649523847353,
39970,"pedra azul","MG",-41.27737405304014,-16.002367333906363,
99860,"cacique doble","RS",-51.659230976973056,-27.77072782357724,
87780,"paraiso do norte","PR",-52.59519617812564,-23.279638224883595,
77685,"dois irmaos do tocantins","TO",-49.068040167880625,-9.253261885711714,
74863,"goiania","GO",-49.23160377626034,-16.73168244215268,
60360,"fortaleza","CE",-38.587410092163175,-3.7406539044516127,
59675,"grossos","RN",-37.15259208011472,-4.987238970062419,
40170,"salvador","BA",-38.513680207918405,-13.009492926686093,
86848,"rio branco do ivai","PR",-51.31595708187542,-24.319201263819668,
79311,"corumba","MS",-57.64486648181358,-19.02714665546855,
76220,"fazenda nova","GO",-50.887175102210094,-16.146206055325134,
74711,"goiânia","GO",-49.2270219302332,-16.671809666590615,
74705,"goiânia","GO",-49.217444769574236,-16.67578375719684,
65840,"sao raimundo das mangabeiras","MA",-45.68149699999995,-7.005611999999946,
65495,"miranda do norte","MA",-44.58630051018263,-3.556934674351512,
58560,"ouro velho","PB",-37.15059049352361,-7.621746962884751,
56306,"petrolina","PE",-40.512064981822355,-9.389511365543207,
40280,"salvador","BA",-38.4735213902417,-12.989855001933245,
97900,"cerro largo","RS",-54.740739286702215,-28.142934501060235,
88910,"ararangua","SC",-49.59962255138468,-29.025508992321825,
88356,"brusque","SC",-48.878964382047386,-27.04957107799065,
76345,"nova america","GO",-49.897132066000424,-15.01945762703682,
74015,"goiania","GO",-49.26127466786637,-16.677653390666265,
71655,"brasilia","DF",-47.86003449168123,-15.859665686451137,
64801,"floriano","PI",-43.03468984315529,-6.773386847816928,
53230,"olinda","PE",-34.86666524104108,-8.014523468780627,
40353,"salvador","BA",-38.47399281582225,-12.942802351171277,
79833,"dourados","MS",-54.781845677807596,-22.216307011909734,
78670,"sao felix do araguaia","MT",-51.49366099999996,-11.550836999999945,
77580,"silvanopolis","TO",-48.16862874626689,-11.15754441856698,
76812,"porto velho","RO",-63.840960268234475,-8.778280347462626,
75154,"sousania","GO",-49.07616570327964,-16.182900145906725,
68660,"são miguel do guamá","PA",-47.476949403285914,-1.6120275988928903,
60348,"fortaleza","CE",-38.60060505314792,-3.7197236786023327,
47520,"ibotirama","BA",-43.213389079025056,-12.181819554838922,
41190,"salvador","BA",-38.466769415993326,-12.83064173368847,
4003,"sao paulo","SP",-46.64469356993039,-23.578333607611977,
3817,"sao paulo","SP",-46.49093633305441,-23.492699968088132,
5464,"sao paulo","SP",-46.715381216541836,-23.550162172085063,
2214,"sao paulo","SP",-46.58755125437128,-23.49260899417162,
2246,"sao paulo","SP",-46.59982303719198,-23.48849959838998,
2166,"sao paulo","SP",-46.584156027756926,-23.525847261728877,
3660,"são paulo","SP",-46.508092271163946,-23.523519300305836,
3255,"sao paulo","SP",-46.524540425211995,-23.598847048012026,
2253,"sao paulo","SP",-46.592742158895476,-23.47932047821569,
6817,"embu das artes","SP",-46.813078168878825,-23.623508336112838,
4202,"sao paulo","SP",-46.60603873688615,-23.577013445467106,
3557,"sao paulo","SP",-46.503232056754605,-23.54195070330083,
3422,"sao paulo","SP",-46.543359960038046,-23.56120691035258,
6090,"osasco","SP",-46.78422222398863,-23.531279899244087,
5633,"sao paulo","SP",-46.74046628296493,-23.59958030169083,
5560,"sao paulo","SP",-46.78052413625844,-23.58711128496,
5057,"sao paulo","SP",-46.70699416763807,-23.532459569248076,
3562,"são paulo","SP",-46.49541747377228,-23.543608798776635,
4504,"sao paulo","SP",-46.66448616387266,-23.585497573316136,
4055,"sao paulo","SP",-46.640743454757946,-23.62064989869583,
3965,"sao paulo","SP",-46.47580699209416,-23.60074153205609,
24476,"sao goncalo","RJ",-43.020618256281736,-22.774155112533098,
23891,"seropedica","RJ",-43.67606823956317,-22.764704040539073,
21331,"rio de janeiro","RJ",-43.364321140717855,-22.86662950288553,
24741,"sao goncalo","RJ",-43.00207027119053,-22.839020765752938,
17031,"bauru","SP",-49.024025312131975,-22.321705183404767,
21665,"rio de janeiro","RJ",-43.3741985523112,-22.8347160246985,
16800,"mirandopolis","SP",-51.104036588330956,-21.13080187873978,
14250,"santa cruz da esperanca","SP",-47.424822750000004,-21.291156000000008,
24420,"sao goncalo","RJ",-43.049727066575095,-22.833737039861024,
22260,"rio de janeiro","RJ",-43.18601394754458,-22.949415525102534,
18870,"fartura","SP",-49.51004189966898,-23.393051990273666,
97200,"restinga seca","RS",-53.37431266144827,-29.815710286624167,
95718,"monte belo do sul","RS",-51.63459393003396,-29.164085114518908,
95630,"parobe","RS",-50.826850849992255,-29.6173557857001,
99687,"novo xingu","RS",-53.06777625685702,-27.74830609928614,
97541,"alegrete","RS",-55.790963101260076,-29.78188593210618,
95893,"westfalia","RS",-51.73844299999996,-29.409383999999946,
93346,"novo hamburgo","RS",-51.150339345946186,-29.673292020648528,
92410,"canoas","RS",-51.16360713875499,-29.904919599044216,
95933,"canudos do vale","RS",-52.233949087101834,-29.323591873748008,
90540,"porto alegre","RS",-51.19028538885674,-30.019349242022034,
99705,"erechim","RS",-52.23653155536961,-27.64708846378896,
99330,"tunas","RS",-52.95593999999994,-29.10314999999997,
95177,"farroupilha","RS",-51.32242582632837,-29.211055562996236,
96920,"lagoa bonita do sul","RS",-53.01496255946656,-29.489367108876248,
90410,"porto alegre","RS",-51.178387604362584,-30.041607300854096,
95735,"roca sales","RS",-51.87616169732277,-29.28706798345633,
89261,"jaraguá do sul","SC",-49.137803695117576,-26.532134554206422,
99260,"casca","RS",-51.97684625627858,-28.57002196499326,
